Level	Rule Name	Subject	Property	Value
WARN	duplicate_exact_synonym	NBO:0000250	oboInOwl:hasExactSynonym	hysteria	
WARN	duplicate_exact_synonym	GO:0007625	oboInOwl:hasExactSynonym	grooming behaviour	
WARN	duplicate_exact_synonym	NBO:0000027	oboInOwl:hasExactSynonym	grooming behaviour	
WARN	duplicate_exact_synonym	GO:0007625	oboInOwl:hasExactSynonym	groom@en	
WARN	duplicate_exact_synonym	NBO:0000027	oboInOwl:hasExactSynonym	groom@en	
WARN	duplicate_exact_synonym	GO:0007629	oboInOwl:hasExactSynonym	fly@en	
WARN	duplicate_exact_synonym	NBO:0000367	oboInOwl:hasExactSynonym	fly@en	
WARN	duplicate_exact_synonym	GO:0008050	oboInOwl:hasExactSynonym	female courtship behaviour	
WARN	duplicate_exact_synonym	NBO:0000638	oboInOwl:hasExactSynonym	female courtship behaviour	
WARN	duplicate_exact_synonym	GO:0007631	oboInOwl:hasExactSynonym	feeding behaviour	
WARN	duplicate_exact_synonym	NBO:0000079	oboInOwl:hasExactSynonym	feeding behaviour	
WARN	duplicate_exact_synonym	GO:0042755	oboInOwl:hasExactSynonym	eating behaviour	
WARN	duplicate_exact_synonym	NBO:0000063	oboInOwl:hasExactSynonym	eating behaviour	
WARN	duplicate_exact_synonym	GO:0042756	oboInOwl:hasExactSynonym	drinking behaviour	
WARN	duplicate_exact_synonym	NBO:0000064	oboInOwl:hasExactSynonym	drinking behaviour	
WARN	duplicate_exact_synonym	GO:0007619	oboInOwl:hasExactSynonym	courtship behaviour	
WARN	duplicate_exact_synonym	NBO:0000077	oboInOwl:hasExactSynonym	courtship behaviour	
WARN	duplicate_exact_synonym	GO:0007632	oboInOwl:hasExactSynonym	behavioural response to visual stimulus	
WARN	duplicate_exact_synonym	NBO:0000314	oboInOwl:hasExactSynonym	behavioural response to visual stimulus	
WARN	duplicate_exact_synonym	GO:0007610	oboInOwl:hasExactSynonym	behaviour	
WARN	duplicate_exact_synonym	NBO:0000313	oboInOwl:hasExactSynonym	behaviour	
WARN	duplicate_exact_synonym	GO:0007632	oboInOwl:hasExactSynonym	behavioral response to visual stimulus	
WARN	duplicate_exact_synonym	NBO:0000314	oboInOwl:hasExactSynonym	behavioral response to visual stimulus	
WARN	duplicate_exact_synonym	GO:0002118	oboInOwl:hasExactSynonym	aggression	
WARN	duplicate_exact_synonym	NBO:0000015	oboInOwl:hasExactSynonym	aggression	
WARN	duplicate_exact_synonym	NBO:0000277	oboInOwl:hasExactSynonym	<new synonym>	
WARN	duplicate_exact_synonym	NBO:0000420	oboInOwl:hasExactSynonym	<new synonym>	
WARN	missing_definition	BFO:0000006	IAO:0000115		
WARN	missing_definition	BFO:0000019	IAO:0000115		
WARN	missing_definition	BFO:0000056	IAO:0000115		
WARN	missing_definition	BFO:0000141	IAO:0000115		
WARN	missing_definition	CARO:0000000	IAO:0000115		
WARN	missing_definition	CARO:0000003	IAO:0000115		
WARN	missing_definition	CARO:0000006	IAO:0000115		
WARN	missing_definition	CARO:0000007	IAO:0000115		
WARN	missing_definition	CARO:0001000	IAO:0000115		
WARN	missing_definition	CARO:0001001	IAO:0000115		
WARN	missing_definition	CARO:0010000	IAO:0000115		
WARN	missing_definition	CARO:0030000	IAO:0000115		
WARN	missing_definition	CHEBI:16234	IAO:0000115		
WARN	missing_definition	CHEBI:23019	IAO:0000115		
WARN	missing_definition	CHEBI:24782	IAO:0000115		
WARN	missing_definition	CHEBI:24834	IAO:0000115		
WARN	missing_definition	CHEBI:25555	IAO:0000115		
WARN	missing_definition	CHEBI:25585	IAO:0000115		
WARN	missing_definition	CHEBI:25693	IAO:0000115		
WARN	missing_definition	CHEBI:25699	IAO:0000115		
WARN	missing_definition	CHEBI:25805	IAO:0000115		
WARN	missing_definition	CHEBI:25806	IAO:0000115		
WARN	missing_definition	CHEBI:26416	IAO:0000115		
WARN	missing_definition	CHEBI:26456	IAO:0000115		
WARN	missing_definition	CHEBI:26833	IAO:0000115		
WARN	missing_definition	CHEBI:26835	IAO:0000115		
WARN	missing_definition	CHEBI:27171	IAO:0000115		
WARN	missing_definition	CHEBI:27594	IAO:0000115		
WARN	missing_definition	CHEBI:29337	IAO:0000115		
WARN	missing_definition	CHEBI:29412	IAO:0000115		
WARN	missing_definition	CHEBI:33242	IAO:0000115		
WARN	missing_definition	CHEBI:33306	IAO:0000115		
WARN	missing_definition	CHEBI:33559	IAO:0000115		
WARN	missing_definition	CHEBI:33582	IAO:0000115		
WARN	missing_definition	CHEBI:33608	IAO:0000115		
WARN	missing_definition	CHEBI:33635	IAO:0000115		
WARN	missing_definition	CHEBI:33659	IAO:0000115		
WARN	missing_definition	CHEBI:33661	IAO:0000115		
WARN	missing_definition	CHEBI:33670	IAO:0000115		
WARN	missing_definition	CHEBI:33693	IAO:0000115		
WARN	missing_definition	CHEBI:33836	IAO:0000115		
WARN	missing_definition	CHEBI:33937	IAO:0000115		
WARN	missing_definition	CHEBI:35106	IAO:0000115		
WARN	missing_definition	CHEBI:35506	IAO:0000115		
WARN	missing_definition	CHEBI:35507	IAO:0000115		
WARN	missing_definition	CHEBI:35605	IAO:0000115		
WARN	missing_definition	CHEBI:35649	IAO:0000115		
WARN	missing_definition	CHEBI:35881	IAO:0000115		
WARN	missing_definition	CHEBI:36902	IAO:0000115		
WARN	missing_definition	CHEBI:36914	IAO:0000115		
WARN	missing_definition	CHEBI:36915	IAO:0000115		
WARN	missing_definition	CHEBI:37175	IAO:0000115		
WARN	missing_definition	CHEBI:37176	IAO:0000115		
WARN	missing_definition	CHEBI:37332	IAO:0000115		
WARN	missing_definition	CHEBI:37947	IAO:0000115		
WARN	missing_definition	CHEBI:38106	IAO:0000115		
WARN	missing_definition	CHEBI:38164	IAO:0000115		
WARN	missing_definition	CHEBI:38166	IAO:0000115		
WARN	missing_definition	CHEBI:38295	IAO:0000115		
WARN	missing_definition	CHEBI:38515	IAO:0000115		
WARN	missing_definition	CHEBI:39000	IAO:0000115		
WARN	missing_definition	CHEBI:43176	IAO:0000115		
WARN	missing_definition	CHEBI:46629	IAO:0000115		
WARN	missing_definition	CHEBI:46775	IAO:0000115		
WARN	missing_definition	CHEBI:46883	IAO:0000115		
WARN	missing_definition	CHEBI:48278	IAO:0000115		
WARN	missing_definition	CHEBI:48359	IAO:0000115		
WARN	missing_definition	CHEBI:48360	IAO:0000115		
WARN	missing_definition	CHEBI:49637	IAO:0000115		
WARN	missing_definition	CHEBI:50312	IAO:0000115		
WARN	missing_definition	CHEBI:51143	IAO:0000115		
WARN	missing_definition	CHEBI:51446	IAO:0000115		
WARN	missing_definition	CHEBI:51447	IAO:0000115		
WARN	missing_definition	CHEBI:52208	IAO:0000115		
WARN	missing_definition	CHEBI:52211	IAO:0000115		
WARN	missing_definition	CHEBI:52625	IAO:0000115		
WARN	missing_definition	CL:0000000	IAO:0000115		
WARN	missing_definition	IAO:0000111	IAO:0000115		
WARN	missing_definition	IAO:0000112	IAO:0000115		
WARN	missing_definition	IAO:0000114	IAO:0000115		
WARN	missing_definition	IAO:0000115	IAO:0000115		
WARN	missing_definition	IAO:0000116	IAO:0000115		
WARN	missing_definition	IAO:0000117	IAO:0000115		
WARN	missing_definition	IAO:0000118	IAO:0000115		
WARN	missing_definition	IAO:0000119	IAO:0000115		
WARN	missing_definition	IAO:0000232	IAO:0000115		
WARN	missing_definition	IAO:0000412	IAO:0000115		
WARN	missing_definition	IAO:0000424	IAO:0000115		
WARN	missing_definition	IAO:0000589	IAO:0000115		
WARN	missing_definition	IAO:0000600	IAO:0000115		
WARN	missing_definition	IAO:0100001	IAO:0000115		
WARN	missing_definition	NBO:0000001	IAO:0000115		
WARN	missing_definition	NBO:0000002	IAO:0000115		
WARN	missing_definition	NBO:0000003	IAO:0000115		
WARN	missing_definition	NBO:0000005	IAO:0000115		
WARN	missing_definition	NBO:0000006	IAO:0000115		
WARN	missing_definition	NBO:0000007	IAO:0000115		
WARN	missing_definition	NBO:0000008	IAO:0000115		
WARN	missing_definition	NBO:0000009	IAO:0000115		
WARN	missing_definition	NBO:0000010	IAO:0000115		
WARN	missing_definition	NBO:0000011	IAO:0000115		
WARN	missing_definition	NBO:0000012	IAO:0000115		
WARN	missing_definition	NBO:0000013	IAO:0000115		
WARN	missing_definition	NBO:0000014	IAO:0000115		
WARN	missing_definition	NBO:0000015	IAO:0000115		
WARN	missing_definition	NBO:0000016	IAO:0000115		
WARN	missing_definition	NBO:0000017	IAO:0000115		
WARN	missing_definition	NBO:0000018	IAO:0000115		
WARN	missing_definition	NBO:0000019	IAO:0000115		
WARN	missing_definition	NBO:0000020	IAO:0000115		
WARN	missing_definition	NBO:0000022	IAO:0000115		
WARN	missing_definition	NBO:0000023	IAO:0000115		
WARN	missing_definition	NBO:0000024	IAO:0000115		
WARN	missing_definition	NBO:0000025	IAO:0000115		
WARN	missing_definition	NBO:0000026	IAO:0000115		
WARN	missing_definition	NBO:0000027	IAO:0000115		
WARN	missing_definition	NBO:0000028	IAO:0000115		
WARN	missing_definition	NBO:0000029	IAO:0000115		
WARN	missing_definition	NBO:0000030	IAO:0000115		
WARN	missing_definition	NBO:0000031	IAO:0000115		
WARN	missing_definition	NBO:0000032	IAO:0000115		
WARN	missing_definition	NBO:0000033	IAO:0000115		
WARN	missing_definition	NBO:0000034	IAO:0000115		
WARN	missing_definition	NBO:0000035	IAO:0000115		
WARN	missing_definition	NBO:0000036	IAO:0000115		
WARN	missing_definition	NBO:0000037	IAO:0000115		
WARN	missing_definition	NBO:0000038	IAO:0000115		
WARN	missing_definition	NBO:0000039	IAO:0000115		
WARN	missing_definition	NBO:0000040	IAO:0000115		
WARN	missing_definition	NBO:0000041	IAO:0000115		
WARN	missing_definition	NBO:0000042	IAO:0000115		
WARN	missing_definition	NBO:0000044	IAO:0000115		
WARN	missing_definition	NBO:0000045	IAO:0000115		
WARN	missing_definition	NBO:0000047	IAO:0000115		
WARN	missing_definition	NBO:0000048	IAO:0000115		
WARN	missing_definition	NBO:0000049	IAO:0000115		
WARN	missing_definition	NBO:0000051	IAO:0000115		
WARN	missing_definition	NBO:0000052	IAO:0000115		
WARN	missing_definition	NBO:0000053	IAO:0000115		
WARN	missing_definition	NBO:0000054	IAO:0000115		
WARN	missing_definition	NBO:0000055	IAO:0000115		
WARN	missing_definition	NBO:0000056	IAO:0000115		
WARN	missing_definition	NBO:0000057	IAO:0000115		
WARN	missing_definition	NBO:0000059	IAO:0000115		
WARN	missing_definition	NBO:0000060	IAO:0000115		
WARN	missing_definition	NBO:0000061	IAO:0000115		
WARN	missing_definition	NBO:0000062	IAO:0000115		
WARN	missing_definition	NBO:0000063	IAO:0000115		
WARN	missing_definition	NBO:0000064	IAO:0000115		
WARN	missing_definition	NBO:0000065	IAO:0000115		
WARN	missing_definition	NBO:0000066	IAO:0000115		
WARN	missing_definition	NBO:0000067	IAO:0000115		
WARN	missing_definition	NBO:0000068	IAO:0000115		
WARN	missing_definition	NBO:0000069	IAO:0000115		
WARN	missing_definition	NBO:0000070	IAO:0000115		
WARN	missing_definition	NBO:0000071	IAO:0000115		
WARN	missing_definition	NBO:0000073	IAO:0000115		
WARN	missing_definition	NBO:0000074	IAO:0000115		
WARN	missing_definition	NBO:0000075	IAO:0000115		
WARN	missing_definition	NBO:0000076	IAO:0000115		
WARN	missing_definition	NBO:0000077	IAO:0000115		
WARN	missing_definition	NBO:0000078	IAO:0000115		
WARN	missing_definition	NBO:0000079	IAO:0000115		
WARN	missing_definition	NBO:0000080	IAO:0000115		
WARN	missing_definition	NBO:0000081	IAO:0000115		
WARN	missing_definition	NBO:0000082	IAO:0000115		
WARN	missing_definition	NBO:0000084	IAO:0000115		
WARN	missing_definition	NBO:0000085	IAO:0000115		
WARN	missing_definition	NBO:0000086	IAO:0000115		
WARN	missing_definition	NBO:0000087	IAO:0000115		
WARN	missing_definition	NBO:0000088	IAO:0000115		
WARN	missing_definition	NBO:0000089	IAO:0000115		
WARN	missing_definition	NBO:0000090	IAO:0000115		
WARN	missing_definition	NBO:0000091	IAO:0000115		
WARN	missing_definition	NBO:0000092	IAO:0000115		
WARN	missing_definition	NBO:0000093	IAO:0000115		
WARN	missing_definition	NBO:0000094	IAO:0000115		
WARN	missing_definition	NBO:0000095	IAO:0000115		
WARN	missing_definition	NBO:0000096	IAO:0000115		
WARN	missing_definition	NBO:0000097	IAO:0000115		
WARN	missing_definition	NBO:0000098	IAO:0000115		
WARN	missing_definition	NBO:0000099	IAO:0000115		
WARN	missing_definition	NBO:0000100	IAO:0000115		
WARN	missing_definition	NBO:0000101	IAO:0000115		
WARN	missing_definition	NBO:0000102	IAO:0000115		
WARN	missing_definition	NBO:0000103	IAO:0000115		
WARN	missing_definition	NBO:0000104	IAO:0000115		
WARN	missing_definition	NBO:0000105	IAO:0000115		
WARN	missing_definition	NBO:0000106	IAO:0000115		
WARN	missing_definition	NBO:0000107	IAO:0000115		
WARN	missing_definition	NBO:0000108	IAO:0000115		
WARN	missing_definition	NBO:0000109	IAO:0000115		
WARN	missing_definition	NBO:0000110	IAO:0000115		
WARN	missing_definition	NBO:0000111	IAO:0000115		
WARN	missing_definition	NBO:0000112	IAO:0000115		
WARN	missing_definition	NBO:0000113	IAO:0000115		
WARN	missing_definition	NBO:0000114	IAO:0000115		
WARN	missing_definition	NBO:0000115	IAO:0000115		
WARN	missing_definition	NBO:0000116	IAO:0000115		
WARN	missing_definition	NBO:0000117	IAO:0000115		
WARN	missing_definition	NBO:0000118	IAO:0000115		
WARN	missing_definition	NBO:0000119	IAO:0000115		
WARN	missing_definition	NBO:0000120	IAO:0000115		
WARN	missing_definition	NBO:0000121	IAO:0000115		
WARN	missing_definition	NBO:0000122	IAO:0000115		
WARN	missing_definition	NBO:0000123	IAO:0000115		
WARN	missing_definition	NBO:0000124	IAO:0000115		
WARN	missing_definition	NBO:0000125	IAO:0000115		
WARN	missing_definition	NBO:0000126	IAO:0000115		
WARN	missing_definition	NBO:0000127	IAO:0000115		
WARN	missing_definition	NBO:0000128	IAO:0000115		
WARN	missing_definition	NBO:0000129	IAO:0000115		
WARN	missing_definition	NBO:0000130	IAO:0000115		
WARN	missing_definition	NBO:0000131	IAO:0000115		
WARN	missing_definition	NBO:0000132	IAO:0000115		
WARN	missing_definition	NBO:0000133	IAO:0000115		
WARN	missing_definition	NBO:0000134	IAO:0000115		
WARN	missing_definition	NBO:0000135	IAO:0000115		
WARN	missing_definition	NBO:0000136	IAO:0000115		
WARN	missing_definition	NBO:0000137	IAO:0000115		
WARN	missing_definition	NBO:0000138	IAO:0000115		
WARN	missing_definition	NBO:0000139	IAO:0000115		
WARN	missing_definition	NBO:0000140	IAO:0000115		
WARN	missing_definition	NBO:0000141	IAO:0000115		
WARN	missing_definition	NBO:0000142	IAO:0000115		
WARN	missing_definition	NBO:0000143	IAO:0000115		
WARN	missing_definition	NBO:0000144	IAO:0000115		
WARN	missing_definition	NBO:0000145	IAO:0000115		
WARN	missing_definition	NBO:0000146	IAO:0000115		
WARN	missing_definition	NBO:0000147	IAO:0000115		
WARN	missing_definition	NBO:0000148	IAO:0000115		
WARN	missing_definition	NBO:0000149	IAO:0000115		
WARN	missing_definition	NBO:0000150	IAO:0000115		
WARN	missing_definition	NBO:0000151	IAO:0000115		
WARN	missing_definition	NBO:0000152	IAO:0000115		
WARN	missing_definition	NBO:0000153	IAO:0000115		
WARN	missing_definition	NBO:0000154	IAO:0000115		
WARN	missing_definition	NBO:0000155	IAO:0000115		
WARN	missing_definition	NBO:0000156	IAO:0000115		
WARN	missing_definition	NBO:0000157	IAO:0000115		
WARN	missing_definition	NBO:0000158	IAO:0000115		
WARN	missing_definition	NBO:0000159	IAO:0000115		
WARN	missing_definition	NBO:0000160	IAO:0000115		
WARN	missing_definition	NBO:0000161	IAO:0000115		
WARN	missing_definition	NBO:0000162	IAO:0000115		
WARN	missing_definition	NBO:0000163	IAO:0000115		
WARN	missing_definition	NBO:0000164	IAO:0000115		
WARN	missing_definition	NBO:0000165	IAO:0000115		
WARN	missing_definition	NBO:0000166	IAO:0000115		
WARN	missing_definition	NBO:0000167	IAO:0000115		
WARN	missing_definition	NBO:0000168	IAO:0000115		
WARN	missing_definition	NBO:0000169	IAO:0000115		
WARN	missing_definition	NBO:0000170	IAO:0000115		
WARN	missing_definition	NBO:0000171	IAO:0000115		
WARN	missing_definition	NBO:0000172	IAO:0000115		
WARN	missing_definition	NBO:0000173	IAO:0000115		
WARN	missing_definition	NBO:0000174	IAO:0000115		
WARN	missing_definition	NBO:0000175	IAO:0000115		
WARN	missing_definition	NBO:0000176	IAO:0000115		
WARN	missing_definition	NBO:0000177	IAO:0000115		
WARN	missing_definition	NBO:0000178	IAO:0000115		
WARN	missing_definition	NBO:0000179	IAO:0000115		
WARN	missing_definition	NBO:0000180	IAO:0000115		
WARN	missing_definition	NBO:0000181	IAO:0000115		
WARN	missing_definition	NBO:0000182	IAO:0000115		
WARN	missing_definition	NBO:0000183	IAO:0000115		
WARN	missing_definition	NBO:0000184	IAO:0000115		
WARN	missing_definition	NBO:0000185	IAO:0000115		
WARN	missing_definition	NBO:0000186	IAO:0000115		
WARN	missing_definition	NBO:0000187	IAO:0000115		
WARN	missing_definition	NBO:0000188	IAO:0000115		
WARN	missing_definition	NBO:0000190	IAO:0000115		
WARN	missing_definition	NBO:0000191	IAO:0000115		
WARN	missing_definition	NBO:0000192	IAO:0000115		
WARN	missing_definition	NBO:0000193	IAO:0000115		
WARN	missing_definition	NBO:0000194	IAO:0000115		
WARN	missing_definition	NBO:0000195	IAO:0000115		
WARN	missing_definition	NBO:0000196	IAO:0000115		
WARN	missing_definition	NBO:0000197	IAO:0000115		
WARN	missing_definition	NBO:0000198	IAO:0000115		
WARN	missing_definition	NBO:0000199	IAO:0000115		
WARN	missing_definition	NBO:0000200	IAO:0000115		
WARN	missing_definition	NBO:0000201	IAO:0000115		
WARN	missing_definition	NBO:0000202	IAO:0000115		
WARN	missing_definition	NBO:0000203	IAO:0000115		
WARN	missing_definition	NBO:0000204	IAO:0000115		
WARN	missing_definition	NBO:0000205	IAO:0000115		
WARN	missing_definition	NBO:0000206	IAO:0000115		
WARN	missing_definition	NBO:0000207	IAO:0000115		
WARN	missing_definition	NBO:0000208	IAO:0000115		
WARN	missing_definition	NBO:0000209	IAO:0000115		
WARN	missing_definition	NBO:0000210	IAO:0000115		
WARN	missing_definition	NBO:0000211	IAO:0000115		
WARN	missing_definition	NBO:0000212	IAO:0000115		
WARN	missing_definition	NBO:0000213	IAO:0000115		
WARN	missing_definition	NBO:0000214	IAO:0000115		
WARN	missing_definition	NBO:0000215	IAO:0000115		
WARN	missing_definition	NBO:0000216	IAO:0000115		
WARN	missing_definition	NBO:0000217	IAO:0000115		
WARN	missing_definition	NBO:0000218	IAO:0000115		
WARN	missing_definition	NBO:0000219	IAO:0000115		
WARN	missing_definition	NBO:0000220	IAO:0000115		
WARN	missing_definition	NBO:0000221	IAO:0000115		
WARN	missing_definition	NBO:0000222	IAO:0000115		
WARN	missing_definition	NBO:0000223	IAO:0000115		
WARN	missing_definition	NBO:0000224	IAO:0000115		
WARN	missing_definition	NBO:0000225	IAO:0000115		
WARN	missing_definition	NBO:0000226	IAO:0000115		
WARN	missing_definition	NBO:0000227	IAO:0000115		
WARN	missing_definition	NBO:0000228	IAO:0000115		
WARN	missing_definition	NBO:0000229	IAO:0000115		
WARN	missing_definition	NBO:0000230	IAO:0000115		
WARN	missing_definition	NBO:0000231	IAO:0000115		
WARN	missing_definition	NBO:0000232	IAO:0000115		
WARN	missing_definition	NBO:0000233	IAO:0000115		
WARN	missing_definition	NBO:0000234	IAO:0000115		
WARN	missing_definition	NBO:0000235	IAO:0000115		
WARN	missing_definition	NBO:0000236	IAO:0000115		
WARN	missing_definition	NBO:0000237	IAO:0000115		
WARN	missing_definition	NBO:0000238	IAO:0000115		
WARN	missing_definition	NBO:0000239	IAO:0000115		
WARN	missing_definition	NBO:0000240	IAO:0000115		
WARN	missing_definition	NBO:0000241	IAO:0000115		
WARN	missing_definition	NBO:0000242	IAO:0000115		
WARN	missing_definition	NBO:0000243	IAO:0000115		
WARN	missing_definition	NBO:0000244	IAO:0000115		
WARN	missing_definition	NBO:0000245	IAO:0000115		
WARN	missing_definition	NBO:0000246	IAO:0000115		
WARN	missing_definition	NBO:0000247	IAO:0000115		
WARN	missing_definition	NBO:0000248	IAO:0000115		
WARN	missing_definition	NBO:0000249	IAO:0000115		
WARN	missing_definition	NBO:0000250	IAO:0000115		
WARN	missing_definition	NBO:0000251	IAO:0000115		
WARN	missing_definition	NBO:0000252	IAO:0000115		
WARN	missing_definition	NBO:0000253	IAO:0000115		
WARN	missing_definition	NBO:0000254	IAO:0000115		
WARN	missing_definition	NBO:0000255	IAO:0000115		
WARN	missing_definition	NBO:0000256	IAO:0000115		
WARN	missing_definition	NBO:0000257	IAO:0000115		
WARN	missing_definition	NBO:0000258	IAO:0000115		
WARN	missing_definition	NBO:0000259	IAO:0000115		
WARN	missing_definition	NBO:0000260	IAO:0000115		
WARN	missing_definition	NBO:0000261	IAO:0000115		
WARN	missing_definition	NBO:0000262	IAO:0000115		
WARN	missing_definition	NBO:0000263	IAO:0000115		
WARN	missing_definition	NBO:0000264	IAO:0000115		
WARN	missing_definition	NBO:0000265	IAO:0000115		
WARN	missing_definition	NBO:0000266	IAO:0000115		
WARN	missing_definition	NBO:0000267	IAO:0000115		
WARN	missing_definition	NBO:0000268	IAO:0000115		
WARN	missing_definition	NBO:0000269	IAO:0000115		
WARN	missing_definition	NBO:0000270	IAO:0000115		
WARN	missing_definition	NBO:0000271	IAO:0000115		
WARN	missing_definition	NBO:0000272	IAO:0000115		
WARN	missing_definition	NBO:0000273	IAO:0000115		
WARN	missing_definition	NBO:0000274	IAO:0000115		
WARN	missing_definition	NBO:0000275	IAO:0000115		
WARN	missing_definition	NBO:0000276	IAO:0000115		
WARN	missing_definition	NBO:0000277	IAO:0000115		
WARN	missing_definition	NBO:0000278	IAO:0000115		
WARN	missing_definition	NBO:0000279	IAO:0000115		
WARN	missing_definition	NBO:0000280	IAO:0000115		
WARN	missing_definition	NBO:0000281	IAO:0000115		
WARN	missing_definition	NBO:0000282	IAO:0000115		
WARN	missing_definition	NBO:0000283	IAO:0000115		
WARN	missing_definition	NBO:0000284	IAO:0000115		
WARN	missing_definition	NBO:0000285	IAO:0000115		
WARN	missing_definition	NBO:0000286	IAO:0000115		
WARN	missing_definition	NBO:0000287	IAO:0000115		
WARN	missing_definition	NBO:0000288	IAO:0000115		
WARN	missing_definition	NBO:0000289	IAO:0000115		
WARN	missing_definition	NBO:0000290	IAO:0000115		
WARN	missing_definition	NBO:0000291	IAO:0000115		
WARN	missing_definition	NBO:0000292	IAO:0000115		
WARN	missing_definition	NBO:0000293	IAO:0000115		
WARN	missing_definition	NBO:0000294	IAO:0000115		
WARN	missing_definition	NBO:0000295	IAO:0000115		
WARN	missing_definition	NBO:0000296	IAO:0000115		
WARN	missing_definition	NBO:0000297	IAO:0000115		
WARN	missing_definition	NBO:0000298	IAO:0000115		
WARN	missing_definition	NBO:0000299	IAO:0000115		
WARN	missing_definition	NBO:0000300	IAO:0000115		
WARN	missing_definition	NBO:0000301	IAO:0000115		
WARN	missing_definition	NBO:0000302	IAO:0000115		
WARN	missing_definition	NBO:0000303	IAO:0000115		
WARN	missing_definition	NBO:0000304	IAO:0000115		
WARN	missing_definition	NBO:0000305	IAO:0000115		
WARN	missing_definition	NBO:0000306	IAO:0000115		
WARN	missing_definition	NBO:0000307	IAO:0000115		
WARN	missing_definition	NBO:0000308	IAO:0000115		
WARN	missing_definition	NBO:0000309	IAO:0000115		
WARN	missing_definition	NBO:0000310	IAO:0000115		
WARN	missing_definition	NBO:0000311	IAO:0000115		
WARN	missing_definition	NBO:0000312	IAO:0000115		
WARN	missing_definition	NBO:0000313	IAO:0000115		
WARN	missing_definition	NBO:0000314	IAO:0000115		
WARN	missing_definition	NBO:0000315	IAO:0000115		
WARN	missing_definition	NBO:0000316	IAO:0000115		
WARN	missing_definition	NBO:0000317	IAO:0000115		
WARN	missing_definition	NBO:0000318	IAO:0000115		
WARN	missing_definition	NBO:0000319	IAO:0000115		
WARN	missing_definition	NBO:0000320	IAO:0000115		
WARN	missing_definition	NBO:0000321	IAO:0000115		
WARN	missing_definition	NBO:0000322	IAO:0000115		
WARN	missing_definition	NBO:0000323	IAO:0000115		
WARN	missing_definition	NBO:0000324	IAO:0000115		
WARN	missing_definition	NBO:0000326	IAO:0000115		
WARN	missing_definition	NBO:0000327	IAO:0000115		
WARN	missing_definition	NBO:0000328	IAO:0000115		
WARN	missing_definition	NBO:0000329	IAO:0000115		
WARN	missing_definition	NBO:0000330	IAO:0000115		
WARN	missing_definition	NBO:0000331	IAO:0000115		
WARN	missing_definition	NBO:0000332	IAO:0000115		
WARN	missing_definition	NBO:0000333	IAO:0000115		
WARN	missing_definition	NBO:0000334	IAO:0000115		
WARN	missing_definition	NBO:0000335	IAO:0000115		
WARN	missing_definition	NBO:0000336	IAO:0000115		
WARN	missing_definition	NBO:0000337	IAO:0000115		
WARN	missing_definition	NBO:0000338	IAO:0000115		
WARN	missing_definition	NBO:0000339	IAO:0000115		
WARN	missing_definition	NBO:0000341	IAO:0000115		
WARN	missing_definition	NBO:0000342	IAO:0000115		
WARN	missing_definition	NBO:0000343	IAO:0000115		
WARN	missing_definition	NBO:0000344	IAO:0000115		
WARN	missing_definition	NBO:0000345	IAO:0000115		
WARN	missing_definition	NBO:0000346	IAO:0000115		
WARN	missing_definition	NBO:0000347	IAO:0000115		
WARN	missing_definition	NBO:0000348	IAO:0000115		
WARN	missing_definition	NBO:0000349	IAO:0000115		
WARN	missing_definition	NBO:0000350	IAO:0000115		
WARN	missing_definition	NBO:0000351	IAO:0000115		
WARN	missing_definition	NBO:0000352	IAO:0000115		
WARN	missing_definition	NBO:0000353	IAO:0000115		
WARN	missing_definition	NBO:0000354	IAO:0000115		
WARN	missing_definition	NBO:0000355	IAO:0000115		
WARN	missing_definition	NBO:0000356	IAO:0000115		
WARN	missing_definition	NBO:0000357	IAO:0000115		
WARN	missing_definition	NBO:0000358	IAO:0000115		
WARN	missing_definition	NBO:0000359	IAO:0000115		
WARN	missing_definition	NBO:0000360	IAO:0000115		
WARN	missing_definition	NBO:0000361	IAO:0000115		
WARN	missing_definition	NBO:0000362	IAO:0000115		
WARN	missing_definition	NBO:0000363	IAO:0000115		
WARN	missing_definition	NBO:0000364	IAO:0000115		
WARN	missing_definition	NBO:0000365	IAO:0000115		
WARN	missing_definition	NBO:0000366	IAO:0000115		
WARN	missing_definition	NBO:0000367	IAO:0000115		
WARN	missing_definition	NBO:0000368	IAO:0000115		
WARN	missing_definition	NBO:0000369	IAO:0000115		
WARN	missing_definition	NBO:0000370	IAO:0000115		
WARN	missing_definition	NBO:0000371	IAO:0000115		
WARN	missing_definition	NBO:0000372	IAO:0000115		
WARN	missing_definition	NBO:0000373	IAO:0000115		
WARN	missing_definition	NBO:0000374	IAO:0000115		
WARN	missing_definition	NBO:0000375	IAO:0000115		
WARN	missing_definition	NBO:0000376	IAO:0000115		
WARN	missing_definition	NBO:0000377	IAO:0000115		
WARN	missing_definition	NBO:0000378	IAO:0000115		
WARN	missing_definition	NBO:0000379	IAO:0000115		
WARN	missing_definition	NBO:0000380	IAO:0000115		
WARN	missing_definition	NBO:0000381	IAO:0000115		
WARN	missing_definition	NBO:0000382	IAO:0000115		
WARN	missing_definition	NBO:0000383	IAO:0000115		
WARN	missing_definition	NBO:0000384	IAO:0000115		
WARN	missing_definition	NBO:0000385	IAO:0000115		
WARN	missing_definition	NBO:0000386	IAO:0000115		
WARN	missing_definition	NBO:0000387	IAO:0000115		
